seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Positive_386,0.553,0.415,0.761,0.83,0.415,1.557,0.484,0.796,0.415,1.245,1.28,1.003,0.277,0.484,1.107,2.006,0.899,0.173,0.623,1.591,13.905,13.085,14.37,13.837,13.897,13.99,1
Positive_387,0.489,0.678,0.64,0.979,0.151,1.092,0.414,1.242,0.602,0.489,1.393,1.318,0.414,0.602,0.715,0.828,0.64,0.151,0.377,1.129,14.307,15.032,13.82,13.511,15.24,13.748,1
Positive_388,0.734,0.78,0.597,0.78,0.275,0.872,0.872,0.872,0.551,0.964,1.148,1.79,0.184,0.551,1.469,1.331,1.056,0.184,0.275,0.826,14.389,13.35,13.85,14.188,13.906,14.204,1
Positive_389,0.818,0.89,0.356,0.498,0.249,0.818,0.712,1.174,0.32,0.534,1.815,0.64,0.463,0.569,0.996,0.605,0.605,0.391,0.356,1.139,14.387,15.329,14.025,13.739,14.583,13.99,1
Positive_390,1.154,0.538,0.359,0.487,0.359,0.641,0.461,1.461,0.256,0.872,2.436,0.487,0.667,1.025,0.82,1.051,0.82,0.436,0.795,1.179,13.647,14.169,14.112,13.362,15.001,13.403,1
Positive_391,1.183,1.051,0.482,0.307,0.35,0.788,0.263,1.007,0.482,0.482,1.752,0.788,0.175,0.657,0.394,1.095,0.832,0.175,0.35,1.226,14.471,14.941,14.118,13.606,14.104,14.92,1
Positive_392,1.16,1.133,0.497,0.387,0.166,0.856,0.774,0.663,0.442,0.414,2.044,0.414,0.442,0.718,0.884,0.829,0.525,0.249,0.359,0.939,14.917,15.007,13.972,13.903,14.215,14.09,1
Positive_393,1.219,0.692,0.632,0.873,0.346,1.008,0.557,1.143,0.226,1.249,1.444,0.842,0.376,0.677,0.662,0.873,0.903,0.181,0.361,1.128,13.528,14.798,14.159,14.09,13.982,14.052,1
Positive_394,1.636,0.545,0.713,1.049,0.168,0.881,0.629,1.091,0.378,1.091,1.468,0.755,0.252,0.503,0.671,0.881,0.755,0.084,0.336,1.384,14.184,13.993,14.024,13.306,14.329,14.894,1
Positive_395,1.216,0.671,0.534,0.898,0.261,1.114,0.466,1.125,0.307,1.046,1.33,0.943,0.421,0.545,0.659,0.693,0.659,0.102,0.5,0.886,14.169,15.304,13.63,13.493,14.176,14.852,1
Positive_396,1.448,0.513,0.634,0.664,0.302,0.935,0.453,1.75,0.422,1.146,1.086,1.146,0.332,0.483,0.513,0.845,0.905,0.09,0.332,1.358,14.879,13.727,15.002,13.136,14.142,13.758,1
Positive_397,1.132,0.867,0.501,0.746,0.295,1.404,0.605,1.07,0.392,0.599,1.646,0.672,0.428,0.61,0.799,0.873,0.681,0.186,0.416,0.935,14.181,14.426,13.728,13.809,14.426,14.574,1
Positive_398,0.828,0.854,0.233,0.854,0.259,1.242,0.621,1.009,0.078,0.776,1.657,1.113,0.259,0.414,0.44,0.595,0.414,0.052,0.44,1.035,14.393,14.933,14.591,13.938,14.123,14.848,1
Positive_399,0.691,0.643,0.758,0.988,0.125,1.18,0.537,0.806,0.23,0.806,1.18,1.717,0.374,0.556,0.71,1.007,0.873,0.173,0.413,0.921,13.93,14.224,14.004,13.967,14.349,14.841,1
Positive_400,2.631,0.957,0.239,0.478,0.08,1.196,0.239,0.718,0.08,0.399,1.196,0.957,0.478,0.478,0.399,0.478,0.718,0.0,0.239,1.196,14.328,16.473,13.552,14.025,14.815,13.65,1
Positive_401,1.719,0.828,0.669,0.86,0.159,0.35,0.987,1.178,0.223,0.891,1.401,0.573,0.446,0.605,0.764,1.019,0.86,0.127,0.478,1.051,14.017,14.434,14.822,13.44,14.169,13.933,1
Positive_402,0.914,0.88,0.745,0.948,0.271,0.609,0.576,0.677,0.305,0.914,1.524,1.016,0.474,1.05,0.711,1.016,1.016,0.237,0.542,0.88,15.168,14.418,13.898,13.79,13.645,13.775,1
Positive_403,0.883,0.511,0.697,0.697,0.325,1.068,0.604,0.743,0.418,0.836,1.58,1.161,0.279,0.511,0.929,0.79,0.697,0.279,0.511,1.161,13.859,14.571,14.776,14.365,13.763,13.984,1
Positive_404,0.939,0.718,0.662,0.883,0.331,1.067,0.386,0.902,0.313,0.699,1.233,0.92,0.515,0.386,0.994,1.049,0.994,0.239,0.644,1.233,13.816,14.776,14.232,13.914,14.186,13.967,1
Positive_405,1.07,0.446,0.535,0.891,0.357,1.382,0.668,0.891,0.267,0.936,1.515,1.025,0.713,0.802,0.936,0.98,0.668,0.089,0.267,1.07,14.927,14.733,12.391,13.648,14.679,14.113,1
Positive_406,0.885,0.724,0.463,0.643,0.181,0.965,0.422,1.146,0.563,1.287,2.011,0.804,0.362,0.945,1.026,1.207,0.804,0.161,0.402,1.388,13.57,14.455,13.849,13.234,14.136,14.365,1
Positive_407,0.867,0.743,0.495,0.743,0.279,1.114,0.619,0.774,0.402,0.867,1.548,0.929,0.093,0.836,0.712,0.867,0.743,0.093,0.681,0.588,13.985,14.65,13.194,14.384,15.419,14.377,1
Positive_408,1.032,0.837,0.53,0.502,0.195,0.697,0.418,1.032,0.084,1.06,2.092,0.363,0.53,1.172,0.697,1.088,0.837,0.391,0.502,1.311,13.764,14.487,13.111,14.271,14.848,14.148,1
Positive_409,2.203,0.746,0.355,0.568,0.213,0.888,0.604,1.243,0.213,0.924,1.528,0.782,0.568,0.462,0.604,0.888,0.782,0.213,0.32,0.533,14.08,14.709,13.392,14.768,13.743,14.673,1
Positive_410,1.214,0.724,0.362,0.874,0.384,1.001,0.831,0.874,0.533,0.767,1.875,0.874,0.128,0.682,0.81,1.236,0.724,0.128,0.32,1.108,13.772,14.281,14.359,13.015,14.32,14.807,1
Positive_411,0.951,0.564,0.669,0.493,0.176,0.845,0.423,0.74,0.211,1.092,1.444,0.881,0.564,0.916,0.951,1.444,1.374,0.282,0.705,1.233,14.37,13.708,14.482,13.341,14.434,13.708,1
Positive_412,1.552,0.995,0.236,0.439,0.287,0.945,0.574,1.096,0.27,0.793,1.67,0.54,0.388,0.793,0.911,1.113,0.894,0.236,0.287,1.13,14.179,14.216,14.315,13.974,13.914,14.254,1
Positive_413,1.432,0.69,0.424,0.955,0.318,1.22,0.477,1.008,0.477,0.584,1.697,1.008,0.477,0.371,0.69,0.955,0.584,0.0,0.318,1.432,13.304,14.929,13.092,14.687,14.385,14.483,1
Positive_414,1.743,0.66,0.449,0.74,0.264,1.004,0.528,1.268,0.475,0.845,1.453,0.766,0.528,0.528,0.713,0.872,0.608,0.132,0.37,1.162,14.052,14.913,13.372,13.863,14.595,14.097,1
Positive_415,0.824,0.582,0.521,0.824,0.255,1.128,0.533,0.861,0.303,0.752,1.358,1.346,0.485,0.63,0.727,0.764,0.703,0.255,0.509,0.897,14.479,14.472,14.458,13.93,14.151,14.251,1
Positive_416,0.719,0.659,0.989,0.929,0.09,0.839,0.629,0.779,0.419,1.049,1.618,0.989,0.569,0.899,0.509,0.929,0.959,0.15,0.36,0.869,14.367,14.427,13.821,13.859,14.337,14.24,1
Positive_417,1.167,0.842,0.356,0.745,0.292,0.972,0.842,0.745,0.194,0.68,1.62,0.713,0.259,0.486,0.616,0.648,0.421,0.324,0.778,0.875,13.855,15.24,14.195,14.344,15.063,13.726,1
Positive_418,1.312,0.799,0.475,0.76,0.152,1.046,0.646,1.103,0.285,0.989,1.217,0.932,0.456,0.532,0.684,0.78,0.703,0.133,0.361,0.894,14.48,15.193,14.017,13.603,14.316,14.131,1
Positive_419,0.903,0.872,0.716,0.716,0.249,1.308,0.498,0.779,0.28,1.246,1.277,0.592,0.405,1.09,0.685,1.184,0.81,0.125,0.561,1.121,13.7,14.548,13.044,14.956,15.041,13.291,1
Positive_420,0.906,0.51,0.396,0.793,0.453,1.132,0.566,0.906,0.17,0.566,1.982,1.189,0.226,0.623,0.793,1.359,0.566,0.17,0.679,0.962,14.296,16.097,13.205,12.57,14.154,14.73,1
Positive_421,1.098,0.689,0.549,0.679,0.249,0.838,0.599,0.868,0.249,1.008,1.806,0.788,0.389,0.758,0.579,1.277,0.768,0.299,0.489,1.297,13.856,14.337,13.856,14.1,14.36,14.215,1
Positive_422,1.017,0.884,0.486,0.619,0.177,1.547,0.972,0.84,0.221,0.575,1.326,0.663,0.309,1.061,0.575,0.663,0.663,0.088,0.442,0.884,15.112,15.19,14.055,13.984,13.928,13.718,1
Positive_423,0.948,0.677,0.542,0.542,0.169,1.185,0.576,1.05,0.339,0.914,1.151,1.118,0.305,0.508,0.677,0.813,0.61,0.169,0.644,1.016,14.699,14.211,15.048,13.737,14.071,14.281,1
Positive_424,1.334,0.423,0.618,0.39,0.358,0.878,0.52,1.626,0.163,1.334,2.049,0.683,0.39,1.041,1.041,0.976,0.878,0.358,0.65,1.691,13.137,14.12,13.459,14.042,14.016,13.825,1
Positive_425,0.779,0.569,0.843,0.821,0.421,0.969,0.885,1.095,0.232,0.716,1.706,1.074,0.484,0.506,0.948,1.791,1.032,0.147,0.463,0.885,13.355,13.887,13.756,14.059,14.46,14.116,1
Positive_426,1.209,1.042,0.521,0.911,0.037,1.023,0.558,0.949,0.26,0.763,1.6,0.781,0.558,0.279,0.8,0.818,0.577,0.093,0.353,0.856,14.771,14.009,14.142,14.289,14.499,14.303,1
Positive_427,1.164,0.886,0.539,0.921,0.087,1.182,0.556,1.06,0.365,0.834,1.216,0.904,0.348,0.417,0.487,0.73,0.765,0.104,0.452,0.956,13.754,14.515,14.613,14.201,14.473,14.473,1
Positive_428,2.004,0.655,0.617,0.771,0.154,0.848,0.385,2.004,0.385,1.079,1.118,0.655,0.54,0.54,0.578,1.233,0.886,0.077,0.385,1.002,13.386,14.341,13.888,13.649,14.198,14.62,1
Positive_429,1.831,0.648,0.496,0.763,0.229,0.954,0.42,1.869,0.381,0.915,1.03,0.61,0.648,0.496,0.458,1.221,0.877,0.076,0.381,1.182,13.962,14.349,13.296,13.915,14.72,14.271,1
Positive_430,1.649,0.714,0.659,0.605,0.165,1.319,0.495,1.154,0.605,1.044,1.429,0.714,0.55,0.495,0.659,1.099,0.55,0.055,0.22,1.319,14.46,14.808,13.072,13.53,15.033,13.599,1
Positive_431,0.856,0.6,0.615,1.066,0.09,1.081,0.45,0.811,0.405,0.826,1.096,1.021,0.285,0.6,0.57,0.751,0.781,0.27,0.57,1.021,14.233,14.68,14.852,14.171,14.412,13.889,1
Positive_432,1.224,1.02,0.571,0.53,0.326,1.02,0.571,0.612,0.449,1.02,1.468,0.652,0.286,0.652,0.612,0.734,1.06,0.082,0.571,0.897,13.953,13.946,14.09,14.528,14.492,14.635,1
Positive_433,0.61,0.61,0.61,0.854,0.244,1.098,0.244,0.671,0.305,0.854,1.646,1.22,0.488,0.793,0.732,0.61,0.366,0.244,0.732,0.366,15.214,15.4,14.018,14.603,14.138,13.333,1
Positive_434,1.142,0.761,0.571,0.444,0.127,1.015,0.508,0.952,0.444,0.761,2.094,0.825,0.698,0.444,1.015,0.761,0.571,0.317,0.317,0.571,14.01,15.122,14.476,13.279,14.935,13.838,1
Positive_435,1.068,0.771,0.475,0.653,0.059,1.068,0.356,0.771,0.119,0.831,1.78,1.305,0.475,0.593,0.712,0.712,0.297,0.059,0.534,0.534,14.635,13.607,14.457,14.536,14.543,15.05,1
Positive_436,0.655,0.655,0.595,1.012,0.476,1.012,0.655,0.536,0.178,0.774,1.547,1.071,0.476,0.893,0.536,0.655,0.476,0.238,0.595,0.357,15.819,14.098,14.487,14.62,13.389,14.199,1
Positive_437,0.707,0.707,0.578,0.643,0.0,1.093,0.771,0.707,0.386,1.028,1.928,1.093,0.45,0.771,0.9,0.45,0.514,0.064,0.514,0.964,14.302,14.816,14.523,13.503,14.081,14.509,1
Positive_438,0.732,0.671,0.549,0.976,0.244,0.976,0.366,0.61,0.305,0.732,1.587,0.976,0.427,0.793,0.671,0.732,0.488,0.244,0.732,0.488,15.219,15.352,13.982,14.693,14.141,13.31,1
Positive_439,1.03,0.549,0.549,0.893,0.275,0.687,0.893,1.236,0.137,0.481,2.197,0.824,0.206,0.481,0.755,0.687,0.618,0.137,0.824,0.961,14.801,14.383,14.109,13.827,13.582,14.88,1
Positive_440,0.561,0.911,0.771,0.701,0.28,0.841,0.561,0.771,0.14,0.771,1.261,0.701,0.14,1.051,0.981,0.631,0.701,0.14,0.49,0.841,14.262,13.812,13.772,14.918,15.196,14.798,1
Positive_441,1.412,0.706,0.177,0.883,0.177,0.765,0.765,0.53,0.353,0.589,2.118,0.942,0.294,0.647,0.942,0.353,0.706,0.294,0.412,1.059,14.639,13.876,15.175,14.293,13.897,13.996,1
Positive_442,0.544,0.34,0.544,0.612,0.34,0.953,0.748,1.089,0.476,0.612,1.497,1.565,0.272,0.953,0.953,0.748,0.68,0.204,0.612,1.293,14.615,13.435,13.285,15.51,13.856,14.262,1
Positive_443,1.744,1.057,0.37,0.634,0.317,1.136,0.66,1.057,0.158,0.475,1.717,0.502,0.264,0.502,0.74,0.766,0.687,0.106,0.291,1.109,14.106,15.028,13.892,13.091,14.571,15.021,1
Positive_444,0.905,0.695,0.631,0.711,0.194,0.857,0.517,0.954,0.243,0.938,1.504,0.922,0.501,0.776,0.614,1.099,0.922,0.259,0.517,0.922,13.718,14.262,14.342,14.188,14.57,14.24,1
Positive_445,0.911,0.613,0.679,0.712,0.182,0.928,0.48,1.193,0.166,1.011,1.176,1.044,0.381,0.746,0.414,1.209,0.812,0.249,0.63,1.094,14.271,14.242,13.547,14.681,14.191,14.439,1
Positive_446,0.98,0.817,0.735,0.621,0.163,0.898,0.588,1.078,0.245,0.866,1.127,0.85,0.457,0.8,0.523,1.094,0.768,0.229,0.67,1.094,14.233,14.466,13.765,14.335,14.605,13.992,1
Positive_447,0.797,0.771,0.54,0.694,0.231,1.054,0.566,1.234,0.309,0.643,1.285,0.848,0.334,0.514,0.643,0.771,0.926,0.257,0.668,0.72,14.523,14.972,13.695,14.178,14.344,14.482,1
Positive_448,1.114,0.798,0.422,0.677,0.391,1.054,0.572,1.144,0.286,0.647,1.129,0.723,0.406,0.572,0.873,1.069,0.873,0.241,0.542,1.159,14.508,14.038,14.134,13.906,14.493,14.229,1
Positive_449,1.002,0.802,0.668,0.334,0.0,0.935,0.534,1.603,0.267,0.868,0.601,1.47,0.334,0.534,0.668,0.601,0.735,0.0,0.134,1.804,14.215,16.119,13.84,14.604,13.333,13.993,1
Positive_450,1.359,0.68,0.374,0.442,0.272,1.359,0.544,1.257,0.34,0.578,1.053,1.053,0.306,0.578,0.816,0.612,0.544,0.238,0.408,0.986,14.818,15.025,14.79,13.197,14.066,14.307,1
Positive_451,0.46,0.562,0.868,0.868,0.511,1.073,0.817,0.46,0.409,1.226,1.481,1.277,0.562,0.715,0.919,1.787,1.073,0.255,0.46,1.021,13.66,12.577,13.753,14.417,14.786,14.005,1
Positive_452,0.755,0.615,0.615,0.923,0.238,1.315,0.35,0.811,0.35,0.979,1.454,0.965,0.364,0.447,0.713,1.301,0.951,0.182,0.657,1.245,14.437,13.752,14.208,14.041,14.285,14.049,1
Positive_453,1.049,0.655,0.737,0.705,0.344,0.901,0.819,1.131,0.459,0.606,1.704,0.672,0.295,0.639,0.983,1.311,0.819,0.279,0.59,1.229,14.543,13.746,14.129,13.953,13.946,13.754,1
Positive_454,0.754,0.565,0.754,0.867,0.226,0.754,0.565,0.81,0.358,0.923,1.168,0.754,0.283,0.584,0.547,1.206,0.942,0.396,1.055,0.923,14.031,14.32,14.204,14.666,14.479,13.865,1
Positive_455,0.873,0.509,0.691,0.755,0.273,0.991,0.6,0.873,0.3,1.037,1.391,1.082,0.236,0.646,0.637,1.246,0.973,0.155,0.755,1.219,14.35,13.847,14.365,14.091,14.144,13.961,1
Positive_456,1.636,0.707,0.186,0.781,0.112,1.264,1.562,0.893,0.297,0.409,1.525,0.893,0.372,0.223,0.669,1.711,1.004,0.149,0.223,1.525,13.913,15.269,12.905,13.276,14.365,14.131,1
Positive_457,0.778,0.865,0.919,0.67,0.476,1.222,0.378,0.984,0.249,0.789,1.254,0.746,0.422,0.508,0.876,1.049,0.746,0.227,0.681,0.941,14.299,14.063,13.945,14.595,14.152,14.166,1
Positive_458,0.92,0.69,0.498,0.766,0.23,1.15,0.652,1.188,0.345,0.958,1.456,1.073,0.498,0.536,1.111,1.15,0.46,0.077,0.345,0.958,14.594,14.007,14.399,13.472,13.495,14.971,1
Positive_459,0.717,0.846,0.559,0.717,0.33,1.306,0.76,0.66,0.273,0.76,1.664,0.976,0.459,0.459,0.976,0.846,0.603,0.158,0.502,0.904,14.237,14.556,14.114,14.389,14.324,13.904,1
Positive_460,0.511,0.804,0.414,0.828,0.292,1.096,0.609,1.12,0.438,0.877,1.315,0.877,0.317,0.56,0.804,0.998,0.633,0.146,0.487,1.266,14.48,14.595,13.775,14.192,14.113,14.451,1
Positive_461,0.653,0.392,0.457,0.588,0.196,0.98,0.457,1.176,0.196,0.784,1.306,0.914,0.196,1.045,0.719,1.502,0.914,0.392,0.522,1.241,14.016,12.992,14.506,13.899,14.894,15.062,1
Positive_462,1.102,0.773,0.526,0.707,0.181,1.184,1.398,1.118,0.674,0.658,1.892,0.921,0.378,0.362,1.151,1.546,0.79,0.066,0.247,0.954,13.744,13.727,14.401,13.594,14.16,13.744,1
Positive_463,1.612,0.517,0.441,0.669,0.334,1.034,0.623,1.49,0.35,0.882,1.566,1.049,0.258,0.562,0.654,0.928,0.775,0.122,0.213,1.277,13.967,14.473,14.097,14.028,13.967,14.112,1
Positive_464,1.074,0.554,0.589,0.589,0.173,0.589,0.693,0.762,1.04,0.693,1.836,0.866,0.416,1.282,0.832,0.797,0.589,0.554,0.554,0.901,13.192,14.962,14.1,13.885,14.0,14.477,1
Positive_465,1.786,0.852,0.604,0.632,0.165,0.852,0.687,1.264,0.33,0.879,1.484,0.577,0.275,0.577,0.797,1.017,0.934,0.11,0.467,1.346,13.617,14.766,13.64,13.851,14.438,14.055,1
Positive_466,1.695,0.791,0.424,0.876,0.141,0.763,0.622,1.441,0.452,0.48,1.582,0.565,0.367,0.509,0.876,0.848,1.017,0.141,0.48,0.961,13.673,13.8,14.056,14.334,14.041,15.063,1
Positive_467,1.225,0.704,0.469,0.677,0.391,0.756,0.756,1.199,0.625,0.73,1.485,0.86,0.443,0.677,0.834,1.199,0.651,0.13,0.391,1.094,13.896,15.448,13.789,13.842,14.347,13.383,1
Positive_468,0.999,0.799,0.666,0.733,0.266,0.799,0.266,0.932,0.4,0.932,2.064,0.733,0.4,0.733,0.533,1.132,0.932,0.133,0.533,1.332,13.173,15.34,13.472,14.643,14.084,13.97,1
Positive_469,0.95,0.713,0.713,0.333,0.57,0.475,0.76,0.76,0.333,1.521,2.043,0.713,0.38,1.473,0.523,1.046,0.998,0.238,0.855,1.331,13.566,14.386,13.499,13.223,14.269,14.328,1
Positive_470,0.733,0.642,0.917,0.745,0.47,0.825,0.573,0.917,0.527,0.951,1.535,0.894,0.344,0.802,0.825,1.364,1.008,0.126,0.493,1.238,13.865,14.494,14.55,13.411,13.498,14.255,1
Positive_471,1.388,0.694,0.848,0.617,0.309,1.234,1.08,0.54,0.154,0.694,2.16,1.08,0.463,0.848,0.848,1.465,1.003,0.077,0.231,0.617,13.972,15.337,13.187,12.574,14.724,13.857,1
Positive_472,1.031,0.515,0.609,0.609,0.422,0.656,0.328,0.89,0.515,1.687,1.827,0.937,0.281,1.078,0.469,1.593,0.75,0.281,0.797,1.218,13.267,14.99,14.083,13.819,12.97,14.38,1
Positive_473,0.812,0.271,1.038,0.767,0.135,1.173,0.361,1.083,0.541,0.857,2.075,0.902,0.271,0.722,0.902,1.083,0.857,0.181,0.767,1.218,14.583,13.71,13.494,15.192,13.238,13.766,1
Positive_474,1.239,0.619,0.524,0.858,0.238,1.001,0.477,1.271,0.318,0.762,1.271,0.937,0.318,0.699,0.651,0.699,0.731,0.175,0.27,1.271,14.004,14.835,13.782,14.434,14.255,14.362,1
Positive_475,1.083,0.464,0.426,0.813,0.348,0.658,0.658,1.509,0.232,0.89,1.586,0.89,0.387,0.542,1.006,1.432,0.813,0.155,0.735,1.316,13.679,14.556,13.663,13.974,13.535,14.651,1
Positive_476,0.847,0.549,1.007,0.778,0.824,1.19,0.572,1.007,0.252,0.824,1.487,1.098,0.229,0.526,0.686,1.258,0.641,0.137,0.526,1.03,14.424,13.782,13.975,13.565,14.416,14.37,1
Positive_477,0.675,0.76,0.507,0.591,0.38,0.633,0.507,0.591,0.084,1.604,1.435,0.675,0.295,1.182,0.591,1.562,1.266,0.422,0.718,1.182,14.031,13.804,13.984,13.772,14.516,14.234,1
Positive_478,0.371,0.51,0.649,0.742,0.185,1.344,0.371,0.51,0.417,0.788,0.973,1.391,0.51,0.927,0.742,0.695,0.556,0.324,0.695,0.927,13.193,15.584,13.383,13.881,15.339,14.991,1
Positive_479,0.759,0.838,0.759,0.838,0.12,1.337,0.738,0.639,0.299,0.759,1.517,1.098,0.22,0.379,0.759,1.018,0.738,0.16,0.738,0.738,13.946,14.763,13.794,13.433,14.972,14.64,1
Positive_480,1.345,0.845,0.399,0.69,0.274,0.887,0.738,1.226,0.405,0.542,1.881,0.506,0.256,0.524,0.887,1.184,0.684,0.196,0.327,1.149,14.152,14.571,14.115,13.943,13.973,14.302,1
Positive_481,0.947,0.395,0.474,1.421,0.316,0.868,0.474,0.947,0.237,0.71,1.342,1.421,0.552,0.71,0.947,0.789,0.789,0.237,0.474,0.474,13.512,13.134,14.115,14.231,15.32,15.167,1
Positive_482,1.302,0.352,0.704,0.387,0.211,0.774,0.633,0.845,0.176,1.161,1.865,0.704,0.493,1.126,0.774,1.795,0.88,0.352,1.126,1.795,13.509,13.631,13.064,13.649,14.495,14.198,1
Positive_483,0.688,0.535,0.42,1.146,0.306,1.032,0.535,1.146,0.191,0.917,1.528,1.032,0.382,0.344,0.459,0.764,0.65,0.191,0.726,0.993,14.521,14.465,13.976,14.032,14.535,14.486,1
Positive_484,1.207,0.905,0.488,0.673,0.116,0.975,0.511,1.37,0.232,0.813,1.207,0.952,0.279,0.464,0.743,0.998,0.627,0.186,0.302,1.184,13.804,14.259,14.466,14.323,14.323,14.594,1
Positive_485,0.747,0.567,0.538,1.225,0.119,0.806,0.239,1.045,0.538,0.717,1.284,0.866,0.358,0.956,0.986,0.896,0.657,0.299,0.627,0.597,14.215,14.469,13.758,14.567,14.954,13.969,1
Positive_486,1.132,0.548,0.767,0.657,0.183,1.205,0.621,0.986,0.256,0.657,1.461,0.986,0.657,0.913,0.621,1.242,0.767,0.146,0.511,0.84,14.588,14.762,14.254,13.118,14.459,13.663,1
Positive_487,0.755,0.792,0.679,1.075,0.151,1.604,0.491,0.491,0.453,0.679,0.887,2.528,0.359,0.491,0.698,0.585,0.509,0.245,0.396,0.566,14.83,13.582,14.614,13.538,14.621,14.383,1
Positive_488,1.191,0.681,0.539,0.738,0.227,0.596,0.596,1.049,0.511,0.624,1.702,0.652,0.312,0.766,1.049,1.248,0.908,0.369,0.539,0.908,14.094,14.352,14.329,13.516,13.949,14.557,1
Positive_489,0.646,0.904,0.823,0.807,0.307,0.92,0.888,0.759,0.468,0.743,1.211,0.807,0.371,0.646,0.968,1.146,0.823,0.145,0.565,1.001,14.335,13.931,14.185,14.297,14.223,14.081,1
Positive_490,1.051,0.637,0.494,0.796,0.239,1.385,0.35,1.146,0.334,1.178,1.258,0.78,0.303,0.971,0.462,0.955,1.13,0.191,0.446,1.385,13.554,14.399,14.097,13.864,13.949,14.646,1
Positive_491,0.444,0.499,0.388,0.777,0.444,1.165,0.499,0.999,0.388,0.777,1.387,1.165,0.222,0.888,0.555,0.832,0.721,0.278,0.444,0.721,14.161,15.106,14.025,14.393,13.76,14.957,1
Positive_492,0.911,0.509,0.742,0.636,0.403,0.996,0.403,1.187,0.254,1.102,1.505,1.356,0.466,0.487,0.784,0.848,0.869,0.148,0.615,0.848,14.375,14.021,13.968,14.164,14.548,13.855,1
Positive_493,1.159,0.97,0.526,0.728,0.202,0.876,0.512,1.118,0.364,0.66,1.711,0.526,0.31,0.62,0.741,0.809,0.687,0.202,0.485,0.903,14.496,14.2,14.913,13.558,14.475,14.249,1
Positive_494,1.134,0.846,0.48,0.807,0.25,1.095,0.577,0.846,0.288,0.692,1.364,0.999,0.384,0.73,0.749,0.826,0.634,0.077,0.404,1.019,14.706,14.45,14.471,14.265,14.365,13.541,1
Positive_495,1.387,0.666,0.444,0.61,0.388,1.387,0.777,1.11,0.222,0.61,2.108,1.165,0.222,0.555,0.777,1.22,0.888,0.055,0.388,0.832,12.934,13.59,14.286,14.649,15.266,13.464,1
Positive_496,1.02,0.641,0.785,0.68,0.301,0.928,0.641,0.889,0.301,1.085,1.661,0.876,0.327,0.732,0.471,1.02,0.968,0.275,0.536,1.085,14.026,14.581,13.744,14.102,14.155,14.17,1
Positive_497,1.258,0.806,0.511,0.668,0.197,0.688,0.747,1.258,0.55,0.452,1.514,0.275,0.256,0.924,1.14,1.061,0.708,0.275,0.59,1.121,13.738,14.181,14.466,14.548,14.218,13.851,1
Positive_498,1.214,0.776,0.574,0.574,0.472,1.282,0.742,0.81,0.439,0.675,1.552,1.113,0.439,0.742,0.675,0.945,0.607,0.068,0.439,0.742,14.506,15.168,13.167,13.464,14.335,14.483,1
Positive_499,0.769,0.256,0.641,0.385,0.256,1.026,0.256,1.667,0.385,1.026,0.769,2.308,0.513,0.385,0.513,0.256,0.898,0.128,0.641,0.385,12.286,14.367,14.515,15.639,16.036,13.693,1
Positive_500,0.872,0.513,0.513,1.719,0.205,1.796,0.308,0.872,0.231,0.795,0.975,1.411,0.308,0.513,1.334,0.616,0.616,0.411,0.385,0.795,14.035,14.172,14.521,13.64,13.746,14.696,1
Positive_501,0.758,0.506,0.758,0.59,0.337,1.011,0.253,1.938,0.337,0.843,0.59,1.18,0.421,1.264,0.506,0.674,0.927,0.084,0.169,0.758,14.473,15.412,13.743,14.884,14.341,13.243,1
Positive_502,1.214,1.778,0.304,0.434,0.26,0.564,0.217,2.039,0.174,0.304,0.781,0.607,0.174,0.347,1.041,0.781,0.521,0.087,0.304,0.564,15.166,13.854,15.965,13.716,15.272,13.535,1
Positive_503,0.999,0.785,0.588,0.82,0.285,0.874,0.499,0.856,0.232,0.678,1.819,0.892,0.41,0.838,0.678,1.088,0.981,0.196,0.588,0.856,13.959,14.744,13.682,13.547,14.46,14.647,1
Positive_504,0.624,0.357,0.446,2.051,0.178,2.051,0.446,1.07,0.0,0.803,1.16,1.16,0.981,0.803,0.178,0.446,0.624,0.0,0.268,0.714,14.955,15.444,12.213,12.019,16.327,14.683,1
Positive_505,0.779,0.557,1.113,0.334,0.445,1.336,0.779,0.223,0.334,1.113,3.006,1.225,0.668,0.668,0.557,1.225,1.559,0.111,0.445,0.557,14.241,14.19,12.401,14.232,14.3,13.602,1
Positive_506,0.677,0.784,0.606,0.749,0.214,1.354,0.499,0.749,0.356,1.105,1.461,0.784,0.428,0.641,0.535,1.176,1.069,0.285,0.499,1.105,14.94,13.327,14.352,13.018,14.503,14.782,1
Positive_507,0.74,0.341,0.683,1.138,0.285,1.195,1.024,0.74,0.228,0.512,1.366,1.138,0.683,1.138,0.854,1.195,0.512,0.114,0.455,0.968,13.335,13.527,14.713,13.825,13.619,15.67,1
Positive_508,1.348,0.526,0.657,0.723,0.197,0.888,0.46,1.216,0.066,1.644,1.808,0.953,0.723,0.855,0.559,1.085,1.249,0.131,0.362,1.775,13.771,14.366,13.375,13.298,13.918,14.047,1
